Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
G01,Positive_controls,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,19253,0,19253,0,,,,,,,,,,,,,,,,,,,,,,,,,13672.43312,13672.43312,,,,,,,,,,,,,,,,,,,No,0,0,0,19253,0,0,0,0,0,0,0,0
G02,NTC,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,19173,6,19167,0,,,,,,,,1421.104004,,,,,,,,,,,,,,,,3075.847616,1247.573491,1248.145631,,,,,,,,,,,,,,,,,,,No,0,6,2,19165,0,0,0,0,0,0,0,0
G02,NTC,,,,2,0.131218612,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,2.624372244,,,0.420341522,0.019878739,19173,2,19171,0,,,,,,,,2738.9646,,,,,,,,,,,,,,,,7248.424438,2513.145912,2513.639865,,,,,0.252279937,0.056947194,,,,,,,,,,,,,No,0,6,2,19165,0,0,0,0,0,0,0,0
G03,0.001_MOI_10pg,,,,1,153.3096161,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,3066.192383,,,160.5910645,146.0700684,14946,1715,13231,3.452111057,0.794241309,,,0.839332217,0.749150449,2,,,,,,,2,0.397120666,,,0.419666108,0.374575224,28.42422104,,,29.57924481,27.26919727,10560.09194,1251.948339,2320.024498,,,,,157.0193787,149.6107635,,,0.817246616,0.771236049,,,0.408623308,0.385618025,,,29.01351198,27.8349301,No,480,1235,3470,9761,0,0,0,0,0,0,0,0
G03,0.001_MOI_10pg,,,,2,386.0529785,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,7721.05957,,,398.1981201,374.0240173,14946,3950,10996,3.452111057,,,,,,,,,,,,,,,,,,,,,,,,11308.01495,2492.580457,4822.365432,,,,,392.2348328,379.9013672,,,,,,,,,,,,,No,480,1235,3470,9761,0,0,0,0,0,0,0,0
G04,0.01_MOI_10pg,,,,1,25.78395844,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,515.6791992,,,29.19581604,22.3813324,10843,220,10623,0,14.7969923,,,20.48083892,9.113146606,2,,,,,,,2,7.398496381,,,10.24041946,4.556573303,88.09310673,,,92.12221781,84.06399566,10611.21197,1217.268212,1407.867459,,,,,27.52354813,24.04677582,,,17.67594528,11.91804024,,,8.83797264,5.959020121,,,90.13391135,86.05230212,No,0,220,30,10593,0,0,0,0,0,0,0,0
G04,0.01_MOI_10pg,,,,2,3.485026836,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,69.70053864,,,4.892227173,2.378298044,10843,30,10813,0,,,,,,,,,,,,,,,,,,,,,,,,11159.02855,2441.860921,2465.979249,,,,,4.159797668,2.887705088,,,,,,,,,,,,,No,0,220,30,10593,0,0,0,0,0,0,0,0
G05,0.1_MOI_10pg,,,,1,105.8186035,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,2116.37207,,,112.4129715,99.25863647,12332,995,11337,0,1.284499645,,,1.387294516,1.181704713,2,,,,,,,2,0.642249807,,,0.693647258,0.590852356,39.10792405,,,41.01366181,37.20218628,10456.1115,1187.898654,1935.698831,,,,,109.1787643,102.4674149,,,1.336945555,1.232053674,,,0.668472777,0.616026837,,,40.08023111,38.13561699,No,116,879,1398,9939,0,0,0,0,0,0,0,0
G05,0.1_MOI_10pg,,,,2,164.7623749,,OK,,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,3295.247559,,,173.0953522,156.4842529,12332,1514,10818,0,,,,,,,,,,,,,,,,,,,,,,,,10993.44813,2368.631618,3427.500593,,,,,169.0070038,160.5320435,,,,,,,,,,,,,No,116,879,1398,9939,0,0,0,0,0,0,0,0
H01,Positive_controls,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,8875,0,8875,0,,,,,,,,,,,,,,,,,,,,,,,,,14720.16952,14720.16952,,,,,,,,,,,,,,,,,,,No,0,0,0,8875,0,0,0,0,0,0,0,0
H01,Positive_controls,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,8875,0,8875,0,,,,,,,,,,,,,,,,,,,,,,,,,14710.38198,14710.38198,,,,,,,,,,,,,,,,,,,No,0,0,0,8875,0,0,0,0,0,0,0,0
H02,NTC,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,8824,0,8824,0,,,,,,,,,,,,,,,,,,,,,,,,,1421.543177,1421.543177,,,,,,,,,,,,,,,,,,,No,0,0,0,8824,0,0,0,0,0,0,0,0
H02,NTC,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,8824,0,8824,0,,,,,,,,,,,,,,,,,,,,,,,,,2887.304672,2887.304672,,,,,,,,,,,,,,,,,,,No,0,0,0,8824,0,0,0,0,0,0,0,0
H03,Water_Control,,,,1,0.366973162,,OK,,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,7.339463234,,,0.750207365,0.143718392,20569,6,20563,0,,,,,,,,1229.117432,,,,,,,,,,,,,,,,2714.212423,1071.053101,1071.532412,,,,,0.539487481,0.235890299,,,,,,,,,,,,,No,0,6,0,20563,0,0,0,0,0,0,0,0
H03,Water_Control,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,20569,0,20569,0,,,,,,,,,,,,,,,,,,,,,,,,,2138.49606,2138.49606,,,,,,,,,,,,,,,,,,,No,0,6,0,20563,0,0,0,0,0,0,0,0
H04,Water_Control,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,20709,0,20709,0,,,,,,,,,,,,,,,,,,,,,,,,,1054.134381,1054.134381,,,,,,,,,,,,,,,,,,,No,0,0,0,20709,0,0,0,0,0,0,0,0
H04,Water_Control,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,20709,0,20709,0,,,,,,,,,,,,,,,,,,,,,,,,,2109.428958,2109.428958,,,,,,,,,,,,,,,,,,,No,0,0,0,20709,0,0,0,0,0,0,0,0
H05,Water_Control,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,8865,0,8865,0,,,,,,,,,,,,,,,,,,,,,,,,,1137.720358,1137.720358,,,,,,,,,,,,,,,,,,,No,0,0,0,8865,0,0,0,0,0,0,0,0
H05,Water_Control,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,8865,0,8865,0,,,,,,,,,,,,,,,,,,,,,,,,,2279.20723,2279.20723,,,,,,,,,,,,,,,,,,,No,0,0,0,8865,0,0,0,0,0,0,0,0
