Well,Sample description 1,Sample description 2,Sample description 3,Sample description 4,Target,Conc(copies/µL),pg/µL,Status,Status Reason,Experiment,SampleType,TargetType,Supermix,DyeName(s),Copies/20µLWell,TotalConfMax,TotalConfMin,PoissonConfMax,PoissonConfMin,Accepted Droplets,Positives,Negatives,Copies/uL linked molecules,CNV,TotalCNVMax,TotalCNVMin,PoissonCNVMax,PoissonCNVMin,ReferenceCopies,UnknownCopies,Threshold1,Threshold2,Threshold3,ThresholdSigmaAbove,ThresholdSigmaBelow,ReferenceUsed,Ratio,TotalRatioMax,TotalRatioMin,PoissonRatioMax,PoissonRatioMin,Fractional Abundance,TotalFractionalAbundanceMax,TotalFractionalAbundanceMin,PoissonFractionalAbundanceMax,PoissonFractionalAbundanceMin,MeanAmplitudeOfPositives,MeanAmplitudeOfNegatives,MeanAmplitudeTotal,ExperimentComments,MergedWells,TotalConfidenceMax68,TotalConfidenceMin68,PoissonConfidenceMax68,PoissonConfidenceMin68,TotalCNVMax68,TotalCNVMin68,PoissonCNVMax68,PoissonCNVMin68,TotalRatioMax68,TotalRatioMin68,PoissonRatioMax68,PoissonRatioMin68,TotalFractionalAbundanceMax68,TotalFractionalAbundanceMin68,PoissonFractionalAbundanceMax68,PoissonFractionalAbundanceMin68,TiltCorrected,Ch1+Ch2+,Ch1+Ch2-,Ch1-Ch2+,Ch1-Ch2-,Ch3+Ch4+,Ch3+Ch4-,Ch3-Ch4+,Ch3-Ch4-,Ch5+Ch6+,Ch5+Ch6-,Ch5-Ch6+,Ch5-Ch6-
D02,,,,,2,0.546223462,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,10.92446899,,,0.989688635,0.26045832,20730,9,20721,0,,,,,,,,2558.628174,,,,,,,,,,,,,,,,3534.915283,2292.454779,2292.994198,,,,,0.749964833,0.383241981,,,,,,,,,,,,,No,0,6,9,20715,0,0,0,20730,0,0,0,20730
D02,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,20730,0,20730,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.973214166,-1.973214166,,,,,,,,,,,,,,,,,,,No,0,6,9,20715,0,0,0,20730,0,0,0,20730
D02,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,20730,0,20730,0,,,,,,,,,,,,,,,,,,,,,,,,,0.339782945,0.339782945,,,,,,,,,,,,,,,,,,,No,0,6,9,20715,0,0,0,20730,0,0,0,20730
D02,,,,,5,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,20730,0,20730,0,,,,,,,,,,,,,,,,,,,,,,,,,-12.03198784,-12.03198784,,,,,,,,,,,,,,,,,,,No,0,6,9,20715,0,0,0,20730,0,0,0,20730
D02,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,20730,0,20730,0,,,,,,,,,,,,,,,,,,,,,,,,,13.50099275,13.50099275,,,,,,,,,,,,,,,,,,,No,0,6,9,20715,0,0,0,20730,0,0,0,20730
D03,,,,,1,2940.964844,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,58819.29688,,,2998.319336,2886.112061,18101,16354,1747,28.44576787,,,,,,,,2318.810547,,,13.15554873,14.48077836,,,,,,,,,,,,10721.80581,1194.063592,9802.245251,,,,,2969.900391,2912.679932,,,,,,,,,,,,,No,10785,5569,1137,610,0,0,0,18101,0,0,0,18101
D03,,,,,2,1351.963135,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,27039.26172,,,1377.677979,1326.76355,18101,11922,6179,28.44576787,,,,,,,,3676.767578,,,14.2569408,12.93524922,,,,,,,,,,,,10461.36454,2146.211802,7622.884416,,,,,1365.017212,1339.043091,,,,,,,,,,,,,No,10785,5569,1137,610,0,0,0,18101,0,0,0,18101
D03,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,18101,0,18101,0,,,,,,,,,,,,,,,,,,,,,,,,,0.086799152,0.086799152,,,,,,,,,,,,,,,,,,,No,10785,5569,1137,610,0,0,0,18101,0,0,0,18101
D03,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,18101,0,18101,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.06405026,-0.06405026,,,,,,,,,,,,,,,,,,,No,10785,5569,1137,610,0,0,0,18101,0,0,0,18101
D03,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,18101,0,18101,0,,,,,,,,,,,,,,,,,,,,,,,,,-22.67850998,-22.67850998,,,,,,,,,,,,,,,,,,,No,10785,5569,1137,610,0,0,0,18101,0,0,0,18101
D03,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,18101,0,18101,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.391322713,-1.391322713,,,,,,,,,,,,,,,,,,,No,10785,5569,1137,610,0,0,0,18101,0,0,0,18101
E01,,,,,1,0.953241408,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,19.06482887,,,1.503232837,0.557320237,21121,16,21105,0,,,,,,,,1530.539551,,,,,,,,,,,,,,,,6842.601425,1337.253505,1341.424026,,,,,1.211873174,0.734349072,,,,,,,,,,,,,No,0,16,0,21105,0,0,0,21121,0,0,0,21121
E01,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,21121,0,21121,0,,,,,,,,,,,,,,,,,,,,,,,,,12513.02029,12513.02029,,,,,,,,,,,,,,,,,,,No,0,16,0,21105,0,0,0,21121,0,0,0,21121
E01,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,21121,0,21121,0,,,,,,,,,,,,,,,,,,,,,,,,,0.154758019,0.154758019,,,,,,,,,,,,,,,,,,,No,0,16,0,21105,0,0,0,21121,0,0,0,21121
E01,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,21121,0,21121,0,,,,,,,,,,,,,,,,,,,,,,,,,0.28686347,0.28686347,,,,,,,,,,,,,,,,,,,No,0,16,0,21105,0,0,0,21121,0,0,0,21121
E01,,,,,5,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,21121,0,21121,0,,,,,,,,,,,,,,,,,,,,,,,,,-39.91090943,-39.91090943,,,,,,,,,,,,,,,,,,,No,0,16,0,21105,0,0,0,21121,0,0,0,21121
E01,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,21121,0,21121,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.538644972,-1.538644972,,,,,,,,,,,,,,,,,,,No,0,16,0,21105,0,0,0,21121,0,0,0,21121
E02,,,,,1,1.31600523,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,26.3201046,,,1.948237062,0.838196039,21039,22,21017,0,,,,,,,,1339.557007,,,,,,,,,,,,,,,,7778.014621,1186.429775,1193.322444,,,,,1.616486788,1.055326819,,,,,,,,,,,,,No,0,22,0,21017,0,0,0,21039,0,0,0,21039
E02,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,21039,0,21039,0,,,,,,,,,,,,,,,,,,,,,,,,,2289.281319,2289.281319,,,,,,,,,,,,,,,,,,,No,0,22,0,21017,0,0,0,21039,0,0,0,21039
E02,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,21039,0,21039,0,,,,,,,,,,,,,,,,,,,,,,,,,-2.425910603,-2.425910603,,,,,,,,,,,,,,,,,,,No,0,22,0,21017,0,0,0,21039,0,0,0,21039
E02,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,21039,0,21039,0,,,,,,,,,,,,,,,,,,,,,,,,,0.179510011,0.179510011,,,,,,,,,,,,,,,,,,,No,0,22,0,21017,0,0,0,21039,0,0,0,21039
E02,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,21039,0,21039,0,,,,,,,,,,,,,,,,,,,,,,,,,-17.48513573,-17.48513573,,,,,,,,,,,,,,,,,,,No,0,22,0,21017,0,0,0,21039,0,0,0,21039
E02,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,21039,0,21039,0,,,,,,,,,,,,,,,,,,,,,,,,,16.88408417,16.88408417,,,,,,,,,,,,,,,,,,,No,0,22,0,21017,0,0,0,21039,0,0,0,21039
E03,,,,,1,1000000,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,20000000,,,1000000,11030.93945,19281,19281,0,0,,,,,,,,1931.535278,,,32.38742619,,,,,,,,,,,,,11692.17111,,11692.17111,,,,,1000000,12016.09375,,,,,,,,,,,,,No,19281,0,0,0,0,0,0,19281,0,0,0,19281
E03,,,,,2,1000000,,Manual,Droplets Analyzed Manually,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,20000000,,,1000000,11030.93945,19281,19281,0,0,,,,,,,,2017.508423,,,25.7509652,,,,,,,,,,,,,11300.23658,,11300.23658,,,,,1000000,12016.09375,,,,,,,,,,,,,No,19281,0,0,0,0,0,0,19281,0,0,0,19281
E03,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,19281,0,19281,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.880008892,-0.880008892,,,,,,,,,,,,,,,,,,,No,19281,0,0,0,0,0,0,19281,0,0,0,19281
E03,,,,,4,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,19281,0,19281,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.967320575,-0.967320575,,,,,,,,,,,,,,,,,,,No,19281,0,0,0,0,0,0,19281,0,0,0,19281
E03,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,19281,0,19281,0,,,,,,,,,,,,,,,,,,,,,,,,,-39.91908629,-39.91908629,,,,,,,,,,,,,,,,,,,No,19281,0,0,0,0,0,0,19281,0,0,0,19281
E03,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,Unknown,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,19281,0,19281,0,,,,,,,,,,,,,,,,,,,,,,,,,6.531714708,6.531714708,,,,,,,,,,,,,,,,,,,No,19281,0,0,0,0,0,0,19281,0,0,0,19281
F01,,,,,1,1.642077446,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,32.84154892,,,2.344750643,1.096305132,20696,27,20669,0,,,,,,,,1495.807617,,,,,,,,,,,,,,,,4106.220545,1317.252215,1320.890703,,,,,1.978116035,1.346527815,,,,,,,,,,,,,No,0,27,0,20669,0,0,0,20696,0,0,0,20696
F01,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,20696,0,20696,0,,,,,,,,,,,,,,,,,,,,,,,,,12623.03169,12623.03169,,,,,,,,,,,,,,,,,,,No,0,27,0,20669,0,0,0,20696,0,0,0,20696
F01,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,20696,0,20696,0,,,,,,,,,,,,,,,,,,,,,,,,,0.902668887,0.902668887,,,,,,,,,,,,,,,,,,,No,0,27,0,20669,0,0,0,20696,0,0,0,20696
F01,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,20696,0,20696,0,,,,,,,,,,,,,,,,,,,,,,,,,0.379350784,0.379350784,,,,,,,,,,,,,,,,,,,No,0,27,0,20669,0,0,0,20696,0,0,0,20696
F01,,,,,5,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,20696,0,20696,0,,,,,,,,,,,,,,,,,,,,,,,,,-35.01377911,-35.01377911,,,,,,,,,,,,,,,,,,,No,0,27,0,20669,0,0,0,20696,0,0,0,20696
F01,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,20696,0,20696,0,,,,,,,,,,,,,,,,,,,,,,,,,-5.516946956,-5.516946956,,,,,,,,,,,,,,,,,,,No,0,27,0,20669,0,0,0,20696,0,0,0,20696
F02,,,,,1,1.272066355,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,25.44132614,,,1.899668932,0.800888419,20776,21,20755,0,,,,,,,,1318.723022,,,,,,,,,,,,,,,,5669.549206,1171.153722,1175.700618,,,,,1.569915771,1.014581203,,,,,,,,,,,,,No,0,21,0,20755,0,0,0,20776,0,0,0,20776
F02,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,20776,0,20776,0,,,,,,,,,,,,,,,,,,,,,,,,,2256.268609,2256.268609,,,,,,,,,,,,,,,,,,,No,0,21,0,20755,0,0,0,20776,0,0,0,20776
F02,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,20776,0,20776,0,,,,,,,,,,,,,,,,,,,,,,,,,0.727482905,0.727482905,,,,,,,,,,,,,,,,,,,No,0,21,0,20755,0,0,0,20776,0,0,0,20776
F02,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,20776,0,20776,0,,,,,,,,,,,,,,,,,,,,,,,,,1.266450862,1.266450862,,,,,,,,,,,,,,,,,,,No,0,21,0,20755,0,0,0,20776,0,0,0,20776
F02,,,,,5,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,20776,0,20776,0,,,,,,,,,,,,,,,,,,,,,,,,,-2.350399271,-2.350399271,,,,,,,,,,,,,,,,,,,No,0,21,0,20755,0,0,0,20776,0,0,0,20776
F02,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,20776,0,20776,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.996967166,-0.996967166,,,,,,,,,,,,,,,,,,,No,0,21,0,20755,0,0,0,20776,0,0,0,20776
F03,,,,,1,1.896716714,,OK,,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,37.9343338,,,2.692088604,1.276175499,18583,28,18555,0.134910538,,,,,,,,1017.687012,,,,,,,,,,,,,,,,7294.341082,859.695182,869.3906071,,,,,2.27748847,1.561060667,,,,,,,,,,,,,No,2,26,5,18550,0,0,0,18583,0,0,0,18583
F03,,,,,2,0.473911107,,OK,,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,9.478221893,,,0.923072815,0.201322705,18583,7,18576,0.134910538,,,,,,,,1904.640137,,,,,,,,,,,,,,,,2851.123622,1635.624215,1636.082079,,,,,0.677883267,0.315672666,,,,,,,,,,,,,No,2,26,5,18550,0,0,0,18583,0,0,0,18583
F03,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,18583,0,18583,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.192900047,-0.192900047,,,,,,,,,,,,,,,,,,,No,2,26,5,18550,0,0,0,18583,0,0,0,18583
F03,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,18583,0,18583,0,,,,,,,,,,,,,,,,,,,,,,,,,0.602015015,0.602015015,,,,,,,,,,,,,,,,,,,No,2,26,5,18550,0,0,0,18583,0,0,0,18583
F03,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,18583,0,18583,0,,,,,,,,,,,,,,,,,,,,,,,,,-6.475121266,-6.475121266,,,,,,,,,,,,,,,,,,,No,2,26,5,18550,0,0,0,18583,0,0,0,18583
F03,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,18583,0,18583,0,,,,,,,,,,,,,,,,,,,,,,,,,1.673104818,1.673104818,,,,,,,,,,,,,,,,,,,No,2,26,5,18550,0,0,0,18583,0,0,0,18583
G01,,,,,1,0.829489529,,OK,,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,16.58979034,,,1.346775413,0.465513259,21237,14,21223,0,,,,,,,,1496.755249,,,,,,,,,,,,,,,,4772.576538,1291.091807,1293.386895,,,,,1.071625829,0.626925111,,,,,,,,,,,,,No,0,14,0,21223,0,0,0,21237,0,0,0,21237
G01,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,21237,0,21237,0,,,,,,,,,,,,,,,,,,,,,,,,,12525.06545,12525.06545,,,,,,,,,,,,,,,,,,,No,0,14,0,21223,0,0,0,21237,0,0,0,21237
G01,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,21237,0,21237,0,,,,,,,,,,,,,,,,,,,,,,,,,0.492098322,0.492098322,,,,,,,,,,,,,,,,,,,No,0,14,0,21223,0,0,0,21237,0,0,0,21237
G01,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,21237,0,21237,0,,,,,,,,,,,,,,,,,,,,,,,,,-0.15990844,-0.15990844,,,,,,,,,,,,,,,,,,,No,0,14,0,21223,0,0,0,21237,0,0,0,21237
G01,,,,,5,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,21237,0,21237,0,,,,,,,,,,,,,,,,,,,,,,,,,-42.03531918,-42.03531918,,,,,,,,,,,,,,,,,,,No,0,14,0,21223,0,0,0,21237,0,0,0,21237
G01,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,21237,0,21237,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.778076014,-1.778076014,,,,,,,,,,,,,,,,,,,No,0,14,0,21223,0,0,0,21237,0,0,0,21237
G02,,,,,1,1.364006281,,OK,,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,27.28012466,,,2.01931715,0.86876291,20299,22,20277,0,,,,,,,,1443.454834,,,,,,,,,,,,,,,,5976.795787,1296.985441,1302.057407,,,,,1.675454974,1.093815446,,,,,,,,,,,,,No,0,22,0,20277,0,0,0,20299,0,0,0,20299
G02,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,20299,0,20299,0,,,,,,,,,,,,,,,,,,,,,,,,,2521.15771,2521.15771,,,,,,,,,,,,,,,,,,,No,0,22,0,20277,0,0,0,20299,0,0,0,20299
G02,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,20299,0,20299,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.112006947,-1.112006947,,,,,,,,,,,,,,,,,,,No,0,22,0,20277,0,0,0,20299,0,0,0,20299
G02,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,20299,0,20299,0,,,,,,,,,,,,,,,,,,,,,,,,,0.57405026,0.57405026,,,,,,,,,,,,,,,,,,,No,0,22,0,20277,0,0,0,20299,0,0,0,20299
G02,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,20299,0,20299,0,,,,,,,,,,,,,,,,,,,,,,,,,-11.19572458,-11.19572458,,,,,,,,,,,,,,,,,,,No,0,22,0,20277,0,0,0,20299,0,0,0,20299
G02,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NTC,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,20299,0,20299,0,,,,,,,,,,,,,,,,,,,,,,,,,8.544442761,8.544442761,,,,,,,,,,,,,,,,,,,No,0,22,0,20277,0,0,0,20299,0,0,0,20299
G03,,,,,1,0.898857832,,OK,,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,17.97715759,,,1.583679199,0.447461009,13999,10,13989,0,,,,,,,,525.6148071,,,,,,,,,,,,,,,,917.1775269,418.7768826,419.1329085,,,,,1.214959025,0.64306736,,,,,,,,,,,,,No,0,10,0,13989,0,0,0,13999,0,0,0,13999
G03,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,13999,0,13999,0,,,,,,,,,,,,,,,,,,,,,,,,,784.9260432,784.9260432,,,,,,,,,,,,,,,,,,,No,0,10,0,13989,0,0,0,13999,0,0,0,13999
G03,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,13999,0,13999,0,,,,,,,,,,,,,,,,,,,,,,,,,0.21580756,0.21580756,,,,,,,,,,,,,,,,,,,No,0,10,0,13989,0,0,0,13999,0,0,0,13999
G03,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,13999,0,13999,0,,,,,,,,,,,,,,,,,,,,,,,,,0.0459377,0.0459377,,,,,,,,,,,,,,,,,,,No,0,10,0,13989,0,0,0,13999,0,0,0,13999
G03,,,,,5,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,13999,0,13999,0,,,,,,,,,,,,,,,,,,,,,,,,,-3.44820424,-3.44820424,,,,,,,,,,,,,,,,,,,No,0,10,0,13989,0,0,0,13999,0,0,0,13999
G03,,,,,6,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,NegCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,13999,0,13999,0,,,,,,,,,,,,,,,,,,,,,,,,,0.854834424,0.854834424,,,,,,,,,,,,,,,,,,,No,0,10,0,13989,0,0,0,13999,0,0,0,13999
H01,,,,,1,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),FAM,,,,,,19300,0,19300,0,,,,,,,,,,,,,,,,,,,,,,,,,12828.3905,12828.3905,,,,,,,,,,,,,,,,,,,No,0,0,0,19300,0,0,0,19300,0,0,0,19300
H01,,,,,2,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),HEX,,,,,,19300,0,19300,0,,,,,,,,,,,,,,,,,,,,,,,,,11567.34296,11567.34296,,,,,,,,,,,,,,,,,,,No,0,0,0,19300,0,0,0,19300,0,0,0,19300
H01,,,,,3,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5,,,,,,19300,0,19300,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.430687369,-1.430687369,,,,,,,,,,,,,,,,,,,No,0,0,0,19300,0,0,0,19300,0,0,0,19300
H01,,,,,4,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),Cy5.5,,,,,,19300,0,19300,0,,,,,,,,,,,,,,,,,,,,,,,,,-1.200552485,-1.200552485,,,,,,,,,,,,,,,,,,,No,0,0,0,19300,0,0,0,19300,0,0,0,19300
H01,,,,,5,No Call,,CHECK,Invalid Droplet Measurements or Droplet Variance Exceeded,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ROX,,,,,,19300,0,19300,0,,,,,,,,,,,,,,,,,,,,,,,,,-44.9147185,-44.9147185,,,,,,,,,,,,,,,,,,,No,0,0,0,19300,0,0,0,19300,0,0,0,19300
H01,,,,,6,No Call,,CHECK,Automatic Analysis Unsuccessful,DQ,PosCtrl,Unknown,ddPCR Supermix for Probes (No dUTP),ATTO590,,,,,,19300,0,19300,0,,,,,,,,,,,,,,,,,,,,,,,,,8.697784706,8.697784706,,,,,,,,,,,,,,,,,,,No,0,0,0,19300,0,0,0,19300,0,0,0,19300
